Record_ID,Sale_Date,City,Neighborhood,Property_Type,Bedrooms,Bathrooms,Area_sqft,Lot_Size,Floors,House_Age,Garage_Capacity,Distance_to_City,Crime_Rate,School_Rating,Has_Garden,Has_Pool,Condition,Heating_Type,Target_Column
764,2025-06-09,Pune,Pune,Independent House,1,1,1161.2,2876.4,2,38,0,25.3,6.3,5.0,False,False,Excellent,Electric,10740249.5
765,2025-07-18,Nashik,Nashik,Independent House,3,2,1373.8,2017.3,2,19,2,2.6,7.7,4.3,False,True,Excellent,Solar,14063098.44
766,2024-05-15,Nashik,Nashik,Independent House,1,1,1120.1,1841.1,3,24,2,28.2,4.0,4.4,False,False,Fair,Solar,10064886.9
767,2025-01-17,Pune,Pune,Independent House,2,2,1642.8,3659.6,2,5,0,1.9,2.2,4.3,True,True,Good,Gas,17039571.11
768,2025-09-19,Mumbai,Mumbai,Independent House,2,3,1545.6,3583.1,3,21,0,7.1,6.6,4.6,False,False,Good,Gas,14822887.77
769,2025-12-26,Pune,Pune,Independent House,3,2,2494.3,2757.2,3,5,1,9.2,7.5,3.2,True,False,Good,Electric,23489131.89
770,2024-07-11,Mumbai,Mumbai,Villa,1,1,1322.1,2393.9,1,11,1,39.0,3.4,4.6,True,True,Good,Gas,13371915.14
771,2024-06-14,Nashik,Nashik,Apartment,1,2,749.9,1356.8,2,26,1,17.6,8.4,4.2,True,False,Poor,Electric,7533866.33
772,2025-04-06,Nashik,Nashik,Villa,3,2,1644.5,1836.6,3,28,0,13.4,7.9,4.7,True,False,Fair,Electric,15860960.02
773,2025-04-20,Nagpur,Nagpur,Apartment,3,4,1320.1,1873.7,1,12,0,27.9,4.7,4.6,False,False,Poor,Electric,13677215.66
774,2024-04-07,Pune,pune,Villa,4,4,2466.0,3228.3,2,40,0,17.9,8.4,4.7,True,True,Good,Electric,24075161.12
775,2025-05-14,Pune,Pune,Apartment,2,1,1445.4,3269.1,3,19,2,9.9,5.4,4.2,False,False,Fair,Gas,13628233.89
776,2025-10-07,Nashik,Nashik,Independent House,3,4,1903.4,2470.7,3,18,3,32.3,4.7,2.0,False,True,Poor,Solar,18810791.96
777,2024-08-02,Pune,Pune,Independent House,3,3,1689.8,3768.2,1,23,2,23.0,5.3,2.1,False,False,Good,Electric,16187645.4
778,2025-05-15,Pune,Pune,Apartment,1,1,781.9,1233.0,2,35,1,36.2,9.7,4.3,True,True,Fair,Solar,6912886.19
779,2025-02-02,Nagpur,Nagpur,Villa,2,3,1860.4,2258.2,2,20,3,24.5,9.0,4.9,False,True,Good,Electric,17737540.32
780,2025-07-03,Thane,Thane,Independent House,2,1,1600.5,1767.4,2,40,3,22.9,8.1,4.9,False,False,Good,Solar,14375246.94
781,2024-07-28,Nashik,Nashik,Apartment,1,2,1169.4,2143.4,3,12,2,10.7,4.4,4.1,True,False,Excellent,Solar,11273380.28
782,2024-07-21,Nashik,Nashik,Villa,2,2,1176.8,2030.4,2,9,1,24.2,7.8,2.3,False,False,Fair,Gas,10807375.8
783,2025-02-09,Nashik,Nashik,Independent House,1,1,1122.1,2597.5,3,3,3,15.4,3.8,4.2,True,False,Excellent,Solar,10793071.22
784,2024-04-04,Pune,Pune,Villa,3,2,1367.4,1611.1,3,32,1,20.4,9.3,2.4,True,True,Fair,Gas,13877106.62
785,2024-04-28,Pune,Pune,Villa,1,1,788.9,936.4,2,34,3,28.1,5.9,2.3,True,False,Good,Gas,7304781.19
786,2025-01-31,Nashik,Nashik,Independent House,3,2,2211.1,3914.1,1,14,1,30.6,9.5,4.9,True,False,Poor,Gas,21157450.8
787,2025-08-18,Mumbai,Mumbai,Independent House,1,2,1087.3,2033.4,1,26,1,24.0,2.9,3.7,True,False,Good,Electric,10365149.62
788,2024-11-30,Pune,Pune,Villa,4,5,1643.6,2455.6,3,39,2,20.9,2.4,2.6,False,False,Excellent,Solar,16700540.7
789,2024-11-01,Thane,Thane,Independent House,3,4,1473.3,3209.0,1,32,1,5.4,4.5,2.3,True,True,Good,Solar,15301826.0
790,2025-05-26,Pune,Pune,Villa,2,3,1695.7,2410.8,2,40,1,20.9,3.8,2.6,True,False,Fair,Electric,15763701.35
791,2024-10-07,Mumbai,Mumbai,Villa,3,3,2175.2,4100.6,2,30,1,4.0,2.0,2.0,True,True,Poor,Electric,21446629.81
792,2024-05-02,Mumbai,Mumbai,Villa,1,1,1330.3,1864.3,1,23,3,29.9,4.4,2.8,True,False,Poor,Gas,11430713.09
793,2025-12-20,Mumbai,Mumbai,Apartment,5,4,2017.7,2712.6,1,30,0,29.3,5.1,4.7,False,False,Good,Gas,20224074.2
794,2025-05-05,Nashik,Nashik,Villa,3,2,2190.5,3735.9,2,31,3,7.8,1.1,4.7,True,False,Excellent,Solar,21366666.24
795,2024-10-20,Mumbai,Mumbai,Independent House,1,2,1360.5,3040.1,3,28,0,35.1,8.5,3.3,False,True,Fair,Electric,13181391.75
796,2024-12-21,Nagpur,Nagpur,Apartment,3,4,1769.6,3745.6,3,23,1,13.5,6.8,3.2,False,False,Poor,Solar,16786286.22
797,2025-06-02,Nashik,Nashik,Independent House,2,1,1043.9,1518.4,1,38,2,37.1,6.8,3.4,True,True,Good,Solar,9979832.26
798,2024-01-05,Thane,Thane,Independent House,3,2,1114.6,1443.8,1,36,3,4.2,4.8,2.3,True,True,Good,Solar,11895904.4
799,2024-08-19,Mumbai,Mumbai,Villa,3,3,1614.3,2511.4,2,7,3,21.4,8.4,2.7,False,False,Good,Solar,16026761.55
800,2024-01-17,Mumbai,Mumbai,Apartment,2,3,1755.5,3148.1,1,6,2,10.4,4.7,4.5,True,True,Good,Gas,17702071.09
801,2024-08-01,Nashik,Nashik,Independent House,2,2,1854.1,4508.0,2,28,2,26.8,1.1,3.8,False,False,Poor,Solar,16923440.56
802,2025-09-27,Thane,Thane,Independent House,2,1,1390.2,2151.3,1,31,2,28.3,8.8,3.2,True,False,Poor,Gas,12685656.81
803,2024-09-04,Nashik,Nashik,Villa,1,1,565.1,1051.9,1,16,1,29.2,7.4,4.8,False,False,Excellent,Electric,5691201.82
804,2024-07-04,Thane,Thane,Independent House,2,1,1182.0,1979.7,1,39,1,24.1,7.1,2.1,False,True,Poor,Solar,11450548.86
805,2024-03-19,Pune,Pune,Villa,3,2,1410.1,2520.6,2,33,2,34.3,1.4,3.8,False,True,Good,Gas,13885065.01
806,2024-04-13,Mumbai,Mumbai,Apartment,2,1,872.5,1013.4,1,24,1,14.3,7.1,4.5,True,False,Excellent,Electric,8867235.2
807,2024-03-30,Mumbai,Mumbai,Independent House,1,1,611.0,1440.0,2,33,0,17.3,1.3,3.3,False,True,Fair,Electric,6109049.72
808,2024-03-09,Nagpur,Nagpur,Independent House,1,1,587.0,778.8,3,1,1,26.9,5.0,5.0,False,False,Good,Solar,6140145.85
809,2025-06-27,Thane,thane,Apartment,1,1,952.4,1448.1,3,9,3,1.4,1.5,4.4,True,False,Fair,Gas,9786688.72
810,2025-06-06,Pune,Pune,Apartment,3,4,2075.4,3672.7,1,30,0,7.7,6.0,3.9,True,True,Poor,Solar,20327750.28
811,2025-02-08,Nashik,,Independent House,2,1,1693.7,,3,40,2,37.6,,,False,True,Fair,,15455066.07
812,2025-03-19,Mumbai,Mumbai,Villa,1,2,595.5,1054.7,3,8,3,26.2,7.8,2.5,False,False,Excellent,Solar,5714682.07
813,2025-04-26,Nashik,Nashik,Villa,3,4,2407.9,3894.3,2,2,2,19.1,8.3,4.8,False,False,Good,Electric,23536219.6
814,2024-09-02,Nashik,Nashik,Villa,2,3,1101.1,2161.4,1,33,2,25.5,9.4,4.6,True,False,Fair,Gas,11043012.87
815,2025-12-30,Nashik,Nashik,Villa,3,3,1776.6,3441.0,3,16,1,31.0,9.0,2.4,False,True,Good,Electric,16907357.8
816,2024-10-04,Nagpur,Nagpur,Villa,3,4,1231.2,2455.1,1,18,2,8.1,6.8,3.5,True,False,Fair,Gas,12649114.02
817,2025-08-04,Thane,Thane,Villa,1,1,1494.3,3701.9,1,35,0,8.4,9.4,4.8,False,False,Excellent,Electric,13465300.96
818,2024-10-11,Mumbai,Mumbai,Independent House,1,1,1098.1,1802.6,1,27,1,8.1,4.3,4.4,True,True,Fair,Gas,10670871.56
819,2024-09-03,Nagpur,,Independent House,4,4,1740.8,,3,13,0,1.4,,,False,False,Fair,,16979786.97
820,2025-08-07,Mumbai,Mumbai,Villa,1,2,1277.6,1971.8,1,37,1,32.4,8.4,2.6,True,True,Poor,Gas,12134657.35
821,2024-08-06,Nagpur,Nagpur,Apartment,3,2,2296.7,4486.5,1,29,1,11.9,1.0,4.0,False,False,Poor,Solar,22094399.68
822,2025-05-26,Mumbai,Mumbai,Villa,2,3,1231.9,1394.9,2,24,1,35.4,5.4,4.4,False,False,Poor,Solar,11802432.48
823,2025-09-06,Nagpur,Nagpur,Apartment,2,3,1577.1,2106.7,2,24,1,9.5,4.2,2.8,False,True,Good,Solar,15670431.54
824,2024-12-22,Nashik,Nashik,Villa,1,1,1322.6,2094.0,2,36,0,20.1,7.5,4.7,True,False,Fair,Electric,11745589.99
825,2025-09-22,Mumbai,Mumbai,Apartment,4,5,1692.0,3280.3,1,33,0,39.2,4.3,4.3,True,True,Fair,Gas,17732554.82
826,2024-02-23,Thane,Thane,Independent House,1,1,1121.0,2580.5,2,9,1,9.9,3.8,3.6,True,True,Good,Electric,11289033.3
827,2025-07-20,Nagpur,Nagpur,Independent House,1,1,360.5,804.2,1,1,0,3.6,1.9,4.5,True,True,Good,Gas,4636023.0
828,2024-06-08,Nagpur,Nagpur,Apartment,1,1,1185.6,2576.2,3,10,0,20.5,9.1,3.2,True,True,Fair,Solar,11440040.38
829,2025-07-17,Nagpur,Nagpur,Villa,3,2,1615.2,3390.0,1,7,0,3.6,4.4,2.0,False,False,Poor,Solar,15348955.52
830,2025-09-06,Mumbai,Mumbai,Villa,4,5,1938.0,4171.1,3,25,3,7.5,8.7,2.4,True,True,Excellent,Solar,19699189.05
831,2025-02-09,Nashik,Nashik,Apartment,3,3,1904.7,2933.9,1,1,0,9.4,8.0,4.3,False,True,Good,Electric,18896037.8
832,2024-02-24,Nashik,Nashik,Villa,3,3,1490.7,3481.4,2,23,1,17.2,1.5,4.8,True,False,Poor,Gas,15407462.52
833,2024-05-29,Mumbai,Mumbai,Independent House,3,4,1118.3,1293.6,2,30,0,14.7,2.7,4.8,True,True,Fair,Gas,12150234.24
834,2025-03-19,Nagpur,Nagpur,Apartment,4,4,1847.1,3191.2,2,1,3,14.5,3.9,3.1,True,False,Excellent,Gas,18911085.48
835,2024-08-13,Nagpur,Nagpur,Villa,4,5,1944.6,4130.4,3,28,2,6.6,7.9,2.6,False,False,Excellent,Gas,18960700.28
836,2024-08-12,Mumbai,Mumbai,Apartment,3,2,1721.8,3212.6,2,27,1,1.0,1.6,4.6,False,False,Poor,Gas,17126908.25
837,2024-01-23,Pune,Pune,Villa,3,4,1986.2,4550.0,2,23,2,25.6,3.9,2.5,False,True,Fair,Solar,19689797.05
838,2024-06-05,Nagpur,Nagpur,Independent House,2,1,1080.7,1643.1,2,37,0,33.1,6.0,4.5,True,True,Fair,Electric,11355055.68
839,2025-03-18,Nagpur,Nagpur,Villa,2,2,1475.5,2124.0,3,5,3,38.0,7.0,4.3,True,False,Excellent,Electric,13892250.19
840,2025-09-04,Pune,Pune,Villa,2,2,1731.8,4154.5,2,31,1,16.8,8.6,2.9,True,False,Excellent,Gas,16055537.25
841,2025-11-26,Nashik,Nashik,Independent House,3,2,2275.8,3868.7,1,34,1,39.7,1.0,2.5,True,False,Fair,Solar,21638776.54
842,2025-05-17,Nagpur,Nagpur,Independent House,2,2,1370.8,1582.6,3,6,0,39.5,6.5,4.5,True,True,Fair,Solar,13739532.27
843,2024-02-02,Nashik,Nashik,Villa,4,4,1600.1,1905.6,3,8,2,7.1,8.0,3.5,False,True,Good,Solar,16560916.9
844,2024-09-03,Pune,Pune,Independent House,2,2,959.3,1932.8,2,18,3,32.5,3.1,5.0,False,False,Good,Gas,9439600.02
845,2025-03-21,Nagpur,Nagpur,Independent House,3,2,2084.3,5205.7,1,6,1,29.2,3.5,3.0,False,True,Fair,Solar,20493244.91
846,2025-04-19,Nagpur,Nagpur,Villa,2,2,1641.6,2703.9,2,10,0,2.9,8.6,4.4,False,True,Fair,Electric,16434051.59
847,2024-12-08,Nagpur,Nagpur,Apartment,4,4,1798.6,4390.9,3,20,1,1.3,8.0,4.9,False,True,Good,Solar,18662194.2
848,2025-05-28,Nagpur,Nagpur,Apartment,1,2,503.5,848.4,1,11,2,28.7,8.2,3.1,True,True,Fair,Solar,5022079.51
849,2025-04-12,Thane,Thane,Villa,3,3,1056.6,1740.3,3,33,1,18.0,9.5,4.4,False,False,Excellent,Electric,9888301.32
850,2024-08-22,Mumbai,Mumbai,Independent House,1,1,403.5,968.7,3,26,1,37.0,8.5,2.7,False,False,Fair,Electric,2803002.28
851,2025-10-17,Thane,Thane,Independent House,1,1,1440.7,2066.8,1,28,3,2.9,1.7,4.4,False,True,Excellent,Electric,14239707.42
852,2024-03-22,Nagpur,Nagpur,Apartment,4,5,1845.6,4044.7,1,18,3,22.9,4.0,3.6,True,True,Poor,Gas,19256891.28
853,2024-10-22,Mumbai,Mumbai,Independent House,5,5,2437.9,4925.6,3,10,2,17.2,9.2,2.6,True,False,Excellent,Gas,24625078.89
854,2025-11-15,Nagpur,Nagpur,Apartment,4,3,2510.3,5497.8,2,4,1,5.4,5.1,2.4,False,True,Fair,Gas,24697785.04
855,2024-01-31,Nashik,Nashik,Villa,1,2,1200.7,2540.0,3,16,0,39.7,2.5,3.0,True,False,Poor,Gas,11581315.28
856,2025-04-13,Thane,Thane,Independent House,3,2,1804.5,2465.3,3,10,3,31.2,7.7,2.2,True,False,Fair,Gas,16728030.52
857,2024-05-17,Mumbai,Mumbai,Independent House,2,1,1610.1,2572.3,3,36,2,26.3,4.7,4.5,False,False,Excellent,Solar,14654964.54
858,2024-11-03,Mumbai,Mumbai,Apartment,4,5,1884.0,2388.3,1,21,2,10.6,5.8,3.3,True,True,Fair,Electric,19839115.75
859,2025-12-29,Pune,Pune,Apartment,3,2,1905.8,3067.1,2,33,2,29.8,4.7,2.1,False,False,Excellent,Electric,17633534.09
860,2025-11-04,Thane,Thane,Villa,5,5,2525.8,3424.2,1,7,0,10.0,3.5,4.5,True,False,Excellent,Electric,26134215.29
861,2025-01-04,Nagpur,Nagpur,Apartment,4,4,1955.6,4180.2,1,17,0,4.7,9.5,2.0,False,True,Fair,Gas,19370571.59
862,2024-09-01,Thane,Thane,Apartment,1,1,960.0,1282.3,3,21,0,25.6,1.2,2.7,True,True,Fair,Solar,9370973.75
863,2025-02-18,Pune,Pune,Villa,2,2,1739.6,2493.0,2,35,1,24.9,4.5,4.5,False,False,Fair,Electric,15608778.21
864,2024-07-07,Thane,Thane,Independent House,2,3,1506.0,2194.2,3,26,3,1.1,2.0,3.8,False,True,Excellent,Solar,15723725.21
865,2025-12-13,Mumbai,mumbai,Apartment,2,1,1506.0,3198.5,3,2,3,6.2,3.0,4.9,True,True,Fair,Gas,15875074.66
866,2025-02-02,Pune,Pune,Independent House,3,2,1233.5,1918.3,2,23,3,26.7,7.1,3.3,True,True,Good,Electric,12619769.06
867,2024-04-23,Nagpur,Nagpur,Apartment,1,1,1100.9,1878.9,1,0,0,31.5,8.5,4.2,False,True,Fair,Electric,10605077.57
868,2024-10-03,Nagpur,Nagpur,Apartment,3,4,1878.7,3609.2,2,4,2,26.1,5.0,4.1,False,False,Poor,Gas,18908130.93
869,2024-11-13,Thane,Thane,Apartment,3,3,1863.3,4623.1,3,14,1,5.3,7.5,3.6,True,False,Excellent,Solar,18315653.86
870,2025-03-05,Thane,Thane,Apartment,3,3,1729.4,3737.0,3,15,1,25.5,9.8,2.0,True,False,Poor,Gas,16556994.95
871,2025-04-28,Nagpur,Nagpur,Apartment,4,4,1811.4,3757.6,2,16,1,25.5,7.0,4.9,False,True,Fair,Gas,18897533.09
872,2024-07-28,Mumbai,Mumbai,Independent House,2,3,1794.4,3212.8,2,21,0,27.9,1.9,4.7,True,False,Excellent,Gas,17211135.98
873,2025-10-20,Nashik,,Villa,1,2,926.3,,1,8,1,15.5,,,False,True,Good,,8653174.15
874,2025-02-25,Pune,Pune,Apartment,1,1,1301.5,2873.1,3,16,1,2.7,7.2,3.6,True,False,Excellent,Solar,12432043.52
875,2024-06-25,Pune,Pune,Apartment,1,1,513.3,1065.0,2,27,3,22.7,2.5,4.2,True,False,Excellent,Solar,4743042.66
876,2025-12-04,Nashik,Nashik,Independent House,2,1,1902.2,3319.7,3,18,3,9.8,2.2,2.4,True,False,Excellent,Gas,18489669.51
877,2024-08-22,Nagpur,Nagpur,Apartment,2,1,1439.0,1935.6,2,34,0,4.3,2.4,2.2,False,True,Fair,Solar,13803972.31
878,2024-06-25,Nagpur,Nagpur,Villa,2,3,868.9,2049.3,3,37,2,35.6,2.4,5.0,True,False,Fair,Electric,8740456.85
879,2025-12-18,Pune,Pune,Apartment,3,2,1477.7,2465.0,2,12,3,37.2,8.9,2.3,True,True,Poor,Electric,14840199.92
880,2025-07-19,Thane,Thane,Independent House,5,4,2055.1,3750.8,3,3,1,32.2,3.2,2.2,True,True,Excellent,Electric,21075505.0
881,2025-03-08,Mumbai,Mumbai,Independent House,1,1,1455.9,2601.2,1,27,1,32.3,3.0,3.9,True,False,Excellent,Solar,13792493.68
882,2024-06-17,Nashik,Nashik,Independent House,4,4,1535.4,1753.3,1,21,0,31.2,7.2,4.6,True,True,Excellent,Gas,15758665.62
883,2024-09-24,Nashik,Nashik,Independent House,1,1,1282.4,2573.3,1,34,0,29.0,9.9,2.9,True,False,Good,Solar,11019302.11
884,2025-04-25,Nagpur,Nagpur,Villa,2,2,1193.5,2833.7,1,33,1,7.9,7.9,3.5,True,False,Poor,Gas,11096644.0
885,2025-07-30,Nagpur,Nagpur,Villa,4,4,1652.2,2691.5,3,15,2,4.5,7.5,2.8,True,False,Good,Electric,16830819.99
886,2024-07-31,Nagpur,Nagpur,Independent House,1,2,300.0,483.8,1,3,3,29.5,6.0,2.1,False,True,Poor,Solar,3402730.1
887,2024-05-07,Thane,Thane,Independent House,1,2,379.4,515.5,1,33,0,11.4,1.4,2.4,False,False,Excellent,Electric,4541417.98
888,2024-09-05,Nashik,Nashik,Apartment,3,2,1227.5,2980.0,2,35,1,21.1,4.4,4.3,True,False,Good,Solar,11956376.93
889,2025-06-25,Nashik,Nashik,Apartment,2,1,890.9,1692.7,3,33,2,16.9,2.4,2.7,False,True,Fair,Electric,9069162.95
890,2024-12-14,Nashik,Nashik,Apartment,4,4,2384.1,3923.9,2,40,2,30.5,8.8,2.1,False,True,Fair,Gas,23123234.52
891,2025-01-12,Mumbai,Mumbai,Independent House,4,5,2565.0,4508.6,2,5,3,31.9,8.8,3.5,True,True,Good,Electric,25433258.9
892,2024-08-09,Pune,Pune,Villa,1,2,842.9,1722.2,2,3,0,12.3,6.8,5.0,False,True,Good,Solar,9478975.78
893,2024-02-19,Thane,Thane,Apartment,3,2,1478.9,3135.1,1,25,0,4.5,7.4,3.4,False,True,Good,Solar,14920936.87
894,2025-06-01,Thane,Thane,Villa,4,3,2132.6,3555.0,2,8,1,2.5,4.7,2.1,True,True,Poor,Gas,21869130.04
895,2024-04-24,Nagpur,Nagpur,Independent House,1,2,927.7,2178.7,1,33,1,9.1,1.2,4.4,True,False,Excellent,Gas,9227389.91
896,2025-09-16,Nashik,Nashik,Apartment,3,4,1329.9,1954.2,2,31,0,38.5,9.2,4.8,True,False,Excellent,Gas,12888483.77
897,2025-08-23,Mumbai,Mumbai,Villa,1,2,1428.0,3114.0,2,40,0,22.0,3.0,3.2,False,False,Good,Gas,13008929.55
898,2025-12-13,Mumbai,Mumbai,Independent House,2,3,1616.2,2922.5,1,38,1,18.6,4.0,3.3,True,False,Fair,Gas,15258828.83
899,2024-05-11,Mumbai,Mumbai,Apartment,2,1,992.5,1967.9,2,23,1,20.2,4.6,3.3,True,True,Excellent,Gas,10048053.54
900,2024-08-05,Nashik,Nashik,Apartment,2,2,1619.2,2683.0,3,24,0,32.9,7.9,3.2,False,True,Good,Electric,15237333.23
901,2024-09-27,Thane,Thane,Apartment,3,4,1875.0,2543.9,3,35,0,19.9,8.6,3.3,True,True,Excellent,Gas,18381732.5
902,2024-08-05,Mumbai,Mumbai,Villa,3,3,1288.4,2035.1,1,12,3,34.7,9.2,4.2,True,False,Excellent,Gas,13187919.73
903,2024-07-05,Thane,Thane,Independent House,4,5,1884.8,3671.5,1,1,2,39.7,6.2,2.2,False,False,Poor,Electric,18834306.03
904,2025-06-18,Mumbai,Mumbai,Independent House,3,4,1239.0,2445.0,3,36,3,30.9,6.2,3.1,False,False,Fair,Solar,11912443.86
905,2024-04-20,Pune,Pune,Apartment,1,1,580.6,1098.1,2,21,0,31.1,9.0,3.7,True,True,Fair,Gas,6310962.63
906,2024-02-01,Nagpur,Nagpur,Apartment,4,5,1587.1,2651.9,3,3,0,39.6,5.3,3.2,True,False,Good,Electric,16084089.51
907,2024-12-18,Mumbai,Mumbai,Independent House,1,2,300.0,422.6,3,38,2,26.4,9.1,3.6,True,False,Excellent,Gas,2404138.29
908,2025-07-17,Mumbai,Mumbai,Villa,4,4,2028.2,3790.5,1,1,3,24.0,4.2,4.0,False,False,Fair,Electric,19964948.79
909,2024-12-10,Thane,Thane,Apartment,1,1,725.9,1288.2,2,35,0,27.2,7.2,2.4,True,False,Fair,Gas,5918834.93
910,2024-01-02,Pune,pune,Independent House,2,1,1585.8,3512.3,2,37,2,25.4,1.4,2.1,True,False,Poor,Solar,14405250.97
911,2024-03-08,Mumbai,,Apartment,1,1,695.6,,2,7,1,3.9,,,False,True,Fair,,7601926.78
912,2024-08-13,Nashik,Nashik,Villa,3,3,1317.6,2285.2,1,3,1,35.0,9.5,3.9,True,True,Excellent,Electric,14073122.37
913,2024-01-20,Nashik,Nashik,Apartment,1,1,870.7,1828.4,2,3,1,29.3,7.9,3.2,True,True,Poor,Solar,8870631.58
914,2024-07-22,Pune,Pune,Apartment,2,1,1100.1,2081.0,3,10,0,31.0,3.4,3.2,False,True,Excellent,Gas,10650107.39
915,2024-03-21,Mumbai,Mumbai,Apartment,4,3,1916.4,3033.0,2,12,0,19.2,9.3,3.4,True,True,Poor,Gas,19276647.74
916,2025-08-29,Nashik,Nashik,Apartment,4,5,1601.7,2058.7,2,20,2,15.7,2.7,3.3,False,False,Fair,Gas,16661655.65
917,2025-07-01,Nagpur,Nagpur,Apartment,4,3,1817.8,3096.8,2,6,0,10.2,2.8,2.8,True,False,Poor,Solar,18640766.26
918,2024-09-24,Pune,Pune,Villa,2,1,1688.7,1890.7,1,4,0,35.2,9.0,3.8,True,True,Good,Solar,15885846.86
919,2024-01-30,Nagpur,Nagpur,Independent House,1,2,719.6,1232.8,2,38,1,35.1,5.9,4.6,True,False,Poor,Solar,6580891.45
920,2025-06-14,Nagpur,Nagpur,Apartment,5,6,2368.4,4026.7,3,40,0,18.7,7.3,3.2,False,True,Excellent,Electric,23759146.91
921,2025-07-06,Nashik,Nashik,Apartment,2,1,1544.3,2088.9,3,10,2,13.8,2.4,5.0,False,True,Fair,Electric,15000479.94
922,2025-03-16,Pune,Pune,Independent House,2,3,764.1,918.3,3,11,1,13.8,4.6,3.4,True,False,Fair,Solar,7977828.4
923,2024-11-01,Pune,Pune,Villa,3,2,2335.7,5180.0,3,21,1,26.8,5.9,4.9,False,False,Excellent,Solar,21386345.18
924,2025-05-04,Nagpur,Nagpur,Independent House,4,5,1898.6,3305.6,1,32,3,4.6,9.3,2.7,False,False,Good,Gas,18706051.42
925,2025-05-24,Thane,Thane,Apartment,4,3,2001.8,2379.9,3,39,3,20.3,5.8,3.2,True,False,Good,Electric,19225339.26
926,2025-12-13,Mumbai,Mumbai,Apartment,3,2,1171.3,1810.3,3,34,0,16.5,2.7,3.9,True,False,Fair,Electric,11701465.28
927,2024-09-14,Nashik,Nashik,Independent House,2,2,990.5,1142.7,3,36,0,7.5,9.1,2.5,False,False,Poor,Electric,9378053.69
928,2025-07-13,Pune,Pune,Independent House,2,3,1225.1,1666.1,1,18,1,27.7,7.7,4.5,False,True,Excellent,Electric,12134188.07
929,2024-08-14,Thane,Thane,Apartment,3,4,1178.7,1604.5,2,20,3,7.9,9.5,3.2,True,False,Fair,Solar,12205446.47
930,2024-11-28,Thane,,Villa,1,1,907.0,,3,32,3,15.4,,,False,False,Poor,,8072488.4
931,2024-07-22,Mumbai,Mumbai,Independent House,1,1,1409.5,2790.0,1,19,0,37.1,2.0,3.4,False,True,Fair,Solar,13497154.97
932,2024-06-26,Pune,Pune,Apartment,2,2,1577.9,2607.3,1,13,2,12.5,2.0,4.5,True,True,Poor,Electric,16562002.64
933,2024-03-30,Nashik,Nashik,Villa,1,1,1329.8,2295.6,2,27,0,1.6,6.6,4.9,True,True,Good,Electric,12278474.03
934,2024-05-12,Nashik,Nashik,Independent House,1,2,1044.9,1915.6,3,37,0,24.6,8.5,4.3,True,False,Fair,Electric,9855551.82
935,2025-05-19,Pune,Pune,Independent House,3,4,1641.3,2761.5,2,27,3,31.9,5.0,3.3,False,True,Fair,Solar,16466746.85
936,2024-05-01,Thane,Thane,Independent House,4,4,1817.1,3072.3,2,37,2,31.7,8.6,2.9,True,False,Poor,Electric,17490779.39
937,2025-10-20,Pune,Pune,Apartment,4,3,2646.4,3488.9,2,2,2,25.9,6.3,4.6,True,True,Fair,Electric,26384663.53
938,2025-06-21,Thane,Thane,Villa,3,3,1547.9,2833.5,3,2,3,22.7,2.6,2.3,False,False,Poor,Gas,15287666.07
939,2024-10-21,Nashik,Nashik,Apartment,1,1,525.5,1239.3,2,28,2,26.1,2.3,2.0,False,True,Good,Gas,5134820.18
940,2024-04-04,Thane,Thane,Independent House,1,2,1260.8,1723.0,1,8,1,8.8,2.3,4.5,True,False,Excellent,Gas,11948401.15
941,2024-07-04,Pune,Pune,Villa,1,1,985.9,2074.8,2,13,2,1.9,2.5,3.4,True,False,Poor,Electric,9635571.36
942,2025-11-04,Nagpur,Nagpur,Independent House,3,4,1412.6,2510.7,2,17,1,34.6,9.5,3.0,True,False,Excellent,Electric,14743373.61
943,2024-11-29,Mumbai,Mumbai,Apartment,5,5,2452.6,4914.0,1,7,0,18.8,2.9,3.3,True,True,Good,Solar,25463289.28
944,2025-10-30,Nashik,Nashik,Apartment,1,2,1239.3,2750.2,3,27,0,26.0,3.1,3.7,True,True,Good,Electric,12300414.9
945,2024-09-16,Nashik,Nashik,Villa,2,1,1097.1,2320.1,2,31,3,9.5,8.3,2.9,True,False,Excellent,Gas,10200567.35
946,2024-08-07,Mumbai,Mumbai,Villa,5,5,2032.9,2767.8,1,0,3,3.7,1.5,2.7,False,False,Good,Solar,20700535.34
947,2024-02-08,Pune,Pune,Villa,6,5,2651.1,3470.1,3,8,0,6.3,4.3,4.2,True,True,Poor,Solar,27263181.23
948,2024-08-30,Pune,Pune,Villa,3,4,1783.9,3225.7,3,32,3,14.6,2.9,4.2,False,False,Excellent,Gas,16980076.14
949,2024-04-05,Thane,Thane,Apartment,3,2,1619.9,3245.6,3,24,2,5.3,1.6,4.5,True,True,Good,Solar,16867556.85
950,2025-03-01,Thane,Thane,Apartment,5,4,2276.7,3469.6,2,5,2,26.5,7.6,2.6,True,True,Good,Solar,22952381.76
951,2025-11-07,Nagpur,Nagpur,Apartment,1,1,1316.2,1537.0,1,25,1,5.5,2.4,4.6,False,False,Excellent,Gas,12182187.46
952,2025-09-29,Pune,Pune,Apartment,2,1,1885.6,2393.4,3,2,0,18.4,7.5,4.0,False,True,Excellent,Electric,18279079.25
